Match ID;Region;Team;Pick;pick rival;pick Decider;Orden pick;Gano mapa Propio;gano mapa Rival;gano Decider;pick propio Pistol atk;Pick propio Pistol def;pick propio Atk propio;pick propio Defensa propia;pick propio Atk rival;pick propio Def rival;pick rival Pistol Atk;pick rival Pisto Def;pick rival Atk propio;pick rival Defensa propia; pick rival Atk rival;pick rival  Def rival;pick decider Pistol Atk;pick decider Pisto Def;pick decider Atk propio;pick decider Defensa propia;pick decider Atk rival;pick decider Def rival;Torneo;Stats equipo;;;;;;;;;;;
M-172;Americas;FURIA;Haven;Ascent;Bind;1ro;0;0;No jugado;0;0;1;3;9;4;1;1;2;3;9;4;0;0;0;0;0;0;Americas;5.42;;;;;;0;;1;3;9;4
M-173;Americas;Cloud9;Bind;Fracture;Ascent;2do;0;0;No jugado;0;0;2;0;3;10;0;0;4;1;5;8;;;0;0;0;0;Americas;5.78;;;;;;1;;2;0;3;10
M-173;Americas;Evil Genius;Fracture;Bind;Ascent;1ro;1;1;No jugado;1;1;5;8;4;1;1;1;3;10;2;0;0;0;0;0;0;0;Americas;5.57;;;;;;0;;5;8;4;1
M-174;Americas;Cloud9;Lotus;Haven;Ascent;2do;0;1;1;0;0;6;4;7;6;1;1;9;4;5;3;1;1;8;5;0;4;Americas;5.78;;;;;;0;;6;4;7;6
M-174;Americas;Leviatan;Haven;Lotus;Ascent;1ro;0;1;0;0;0;5;3;9;4;1;1;7;6;6;4;0;0;0;4;8;5;Americas;5.47;;;;;;0;;5;3;9;4
M-175;Americas;FURIA;Haven;Bind;Split;2do;0;0;No jugado;0;1;3;7;5;8;0;1;2;7;3;10;;;0;0;0;0;Americas;5.42;;;;;;0;;3;7;5;8
M-175;Americas;NRG;Bind;Haven;Split;1ro;1;1;No jugado;0;1;3;10;2;7;0;1;5;8;3;7;0;0;0;0;0;0;Americas;5.25;;;;;;0;;3;10;2;7
M-176;Americas;LOUD;Ascent;Fracture;Bind;2do;0;1;1;1;0;7;4;8;5;0;0;7;6;4;5;1;0;10;3;1;2;Americas;5.61;;;;;;1;;7;4;8;5
M-176;Americas;Evil Genius;Fracture;Ascent;Bind;1ro;0;1;0;1;1;4;5;7;6;1;0;8;5;7;4;1;0;1;2;10;3;Americas;5.57;;;;;;1;;4;5;7;6
M-177;Americas;Cloud9;Lotus;Pearl;Haven;2do;0;1;0;0;1;4;5;7;6;0;1;5;8;3;7;1;1;6;6;7;7;Americas;5.78;;;;;;0;;4;5;7;6
M-177;Americas;NRG;Pearl;Lotus;Haven;1ro;0;1;1;0;1;3;7;5;8;0;1;7;6;4;5;0;0;7;7;6;6;Americas;5.25;;;;;;0;;3;7;5;8
M-178;Americas;Evil Genius;Ascent;Haven;;2do;0;1;No jugado;0;0;3;5;4;9;1;1;6;7;5;6;;;0;0;0;0;Americas;5.57;;;;;;0;;3;5;4;9
M-178;Americas;NRG;Haven;Ascent;0;1ro;0;1;No jugado;0;0;5;6;6;7;1;1;4;9;3;5;0;0;0;0;0;0;Americas;5.25;;;;;;0;;5;6;6;7
M-179;Americas;Evil Genius;Split;Lotus;Pearl;FALSE;0;0;No jugado;1;0;3;1;11;2;0;0;3;7;5;8;;;0;0;0;0;Americas;5.57;;;;;;1;;3;1;11;2
M-179;Americas;NRG;Lotus;Split;Pearl;FALSE;1;1;No jugado;1;1;5;8;3;7;1;0;11;2;3;1;0;0;0;0;0;0;Americas;5.25;;;;;;1;;5;8;3;7
M-180;Americas;NRG;Bind;Ascent;;2do;0;0;No jugado;0;0;6;5;7;6;0;0;2;7;5;8;;;0;0;0;0;Americas;5.25;;;;;;1;;6;5;7;6
M-180;Americas;LOUD;Ascent;Bind;0;1ro;1;1;No jugado;1;1;5;8;2;7;1;1;7;6;6;5;0;0;0;0;0;0;Americas;5.61;;;;;;0;;5;8;2;7
M-181;Americas;NRG;Lotus;Fracture;Haven;FALSE;0;0;No jugado;;;;;;;1;0;7;4;8;5;;;0;0;0;0;Americas;5.25;;;;;;1;;;;;
M-181;Americas;LOUD;Fracture;Lotus;Haven;FALSE;1;0;No jugado;1;0;8;5;7;4;0;0;0;0;0;0;0;0;0;0;0;0;Americas;5.61;;;;;;;;8;5;7;4
M-182;EMEA;Giants;Ascent;Haven;Lotus;2do;0;0;No jugado;0;1;3;9;4;10;0;0;3;2;4;9;;;0;0;0;0;EMEA;5.77;;;;;;1;;3;9;4;10
M-182;EMEA;Fut;Haven;Ascent;Lotus;1ro;1;1;No jugado;1;1;4;9;3;2;0;1;4;10;3;9;0;0;0;0;0;0;EMEA;5.39;;;;;;0;;4;9;3;2
M-183;EMEA;Liquid;Bind;Lotus;Ascent;2do;1;0;1;1;1;5;8;4;7;1;1;3;3;4;9;1;0;6;7;5;6;EMEA;5.33;;;;;;0;;5;8;4;7
M-183;EMEA;Vitality;Lotus;Bind;Ascent;1ro;1;0;0;0;0;4;9;3;3;0;0;4;7;5;8;1;0;5;6;6;7;EMEA;5.43;;;;;;1;;4;9;3;3
M-184;EMEA;Fut;Split;Bind;Lotus;2do;0;1;0;0;0;2;0;3;10;1;0;9;4;8;1;0;0;0;1;11;2;EMEA;5.39;;;;;;1;;2;0;3;10
M-184;EMEA;Fnatic;Bind;Split;Lotus;1ro;0;1;1;1;0;8;1;9;4;1;1;3;10;2;0;1;1;11;2;0;1;EMEA;5.78;;;;;;0;;8;1;9;4
M-185;EMEA;Navi;Split;Bind;Fracture;2do;0;0;No jugado;0;0;8;2;9;4;0;1;3;8;4;9;;;0;0;0;0;EMEA;5.49;;;;;;0;;8;2;9;4
M-185;EMEA;Liquid;Bind;Split;Fracture;1ro;1;1;No jugado;0;1;4;9;3;8;1;1;9;4;8;2;0;0;0;0;0;0;EMEA;5.33;;;;;;0;;4;9;3;8
M-186;EMEA;Fut;Haven;Split;Lotus;2do;0;1;1;1;1;5;4;8;5;1;0;9;4;8;1;0;1;4;9;3;3;EMEA;5.39;;;;;;1;;5;4;8;5
M-186;EMEA;Vitality;Split;Haven;Lotus;1ro;0;1;0;1;0;8;1;9;4;0;0;8;5;5;4;0;1;3;3;4;9;EMEA;5.43;;;;;;1;;8;1;9;4
M-187;EMEA;Giants;Ascent;Pearl;Lotus;2do;0;0;No jugado;1;1;4;5;5;8;0;1;3;6;6;7;;;0;0;0;0;EMEA;5.77;;;;;;0;;4;5;5;8
M-187;EMEA;Navi;Pearl;Ascent;Lotus;1ro;1;1;No jugado;0;1;6;7;3;6;0;0;5;8;4;5;0;0;0;0;0;0;EMEA;5.49;;;;;;1;;6;7;3;6
M-188;EMEA;Navi;Fracture;Lotus;Ascent;2do;0;0;No jugado;0;0;3;4;8;5;1;0;6;2;10;3;;;0;0;0;0;EMEA;5.49;;;;;;1;;3;4;8;5
M-188;EMEA;Fut;Lotus;Fracture;Ascent;1ro;1;1;No jugado;1;0;10;3;6;2;1;1;8;5;3;4;0;0;0;0;0;0;EMEA;5.39;;;;;;0;;10;3;6;2
M-189;EMEA;Liquid;Bind;Lotus;Ascent;2do;0;0;No jugado;1;0;6;0;7;6;0;0;7;5;8;6;;;0;0;0;0;EMEA;5.33;;;;;;1;;6;0;7;6
M-189;EMEA;Fnatic;Lotus;Bind;Ascent;1ro;1;1;No jugado;1;1;8;6;7;5;1;0;7;6;6;0;0;0;0;0;0;0;EMEA;5.78;;;;;;1;;8;6;7;5
M-190;EMEA;Fut;Lotus;Ascent;;2do;0;0;No jugado;1;0;11;4;12;5;1;0;2;3;9;4;;;0;0;0;0;EMEA;5.39;;;;;;1;;11;4;12;5
M-190;EMEA;Liquid;Ascent;Lotus;0;1ro;1;1;No jugado;1;0;9;4;2;3;1;0;12;5;11;4;0;0;0;0;0;0;EMEA;5.33;;;;;;1;;9;4;2;3
M-191;EMEA;Fut;Pearl;Split;Bind;FALSE;0;0;No jugado;;;;;;;0;1;0;5;7;6;;;0;0;0;0;EMEA;5.39;;;;;;0;;;;;
M-191;EMEA;Liquid;Split;Pearl;Bind;FALSE;1;No jugado;No jugado;0;1;7;6;0;5;0;0;0;0;0;0;0;0;0;0;0;0;EMEA;5.33;;;;;;;;7;6;0;5
M-192;EMEA;Liquid;Ascent;Lotus;;2do;1;0;No jugado;1;0;5;9;4;8;1;0;7;4;8;5;;;0;0;0;0;EMEA;5.33;;;;;;1;;5;9;4;8
M-192;EMEA;Fnatic;Lotus;Ascent;0;1ro;1;0;No jugado;1;0;8;5;7;4;1;0;4;8;5;9;0;0;0;0;0;0;EMEA;5.78;;;;;;1;;8;5;7;4
M-193;EMEA;Liquid;Fracture;Haven;Bind;2do;1;1;No jugado;0;1;5;8;4;7;1;1;5;8;4;2;;;0;0;0;0;EMEA;5.33;;;;;;0;;5;8;4;7
M-193;EMEA;Fnatic;Haven;Fracture;Bind;1ro;0;0;No jugado;0;0;4;2;5;8;0;1;4;7;5;8;0;0;0;0;0;0;EMEA;5.78;;;;;;0;;4;2;5;8
M-194;Pacific;Zeta Division;Ascent;Haven;Lotus;2do;0;0;No jugado;0;0;5;7;6;8;0;1;4;9;5;10;;;0;0;0;0;Pacific;5.21;;;;;;0;;5;7;6;8
M-194;Pacific;Team Secret;Haven;Ascent;Lotus;1ro;1;1;No jugado;0;1;5;10;4;9;1;1;6;8;5;7;0;0;0;0;0;0;Pacific;5.37;;;;;;0;;5;10;4;9
M-195;Pacific;Gen.G;Ascent;Fracture;Lotus;2do;1;0;0;0;1;4;9;3;8;1;0;5;3;6;7;1;0;6;1;7;6;Pacific;5.38;;;;;;1;;4;9;3;8
M-195;Pacific;T1;Fracture;Ascent;Lotus;1ro;1;0;1;1;0;6;7;5;3;0;1;3;8;4;9;1;0;7;6;6;1;Pacific;5.29;;;;;;0;;6;7;5;3
M-196;Pacific;DRX;Split;Haven;Bind;2do;1;0;1;0;0;10;3;3;2;0;1;5;4;8;5;0;1;3;10;2;2;Pacific;5.42;;;;;;0;;10;3;3;2
M-196;Pacific;Team Secret;Haven;Split;Bind;1ro;1;0;0;0;1;8;5;5;4;1;1;3;2;10;3;0;1;2;2;3;10;Pacific;5.37;;;;;;0;;8;5;5;4
M-197;Pacific;Paper Rex;Fracture;Lotus;Bind;2do;1;1;No jugado;1;1;5;8;4;6;1;0;6;7;4;6;;;0;0;0;0;Pacific;5.86;;;;;;1;;5;8;4;6
M-197;Pacific;T1;Lotus;Fracture;Bind;1ro;0;0;No jugado;1;0;4;6;6;7;0;0;4;6;5;8;0;0;0;0;0;0;Pacific;5.29;;;;;;1;;4;6;6;7
M-198;Pacific;Team Secret;Haven;Ascent;Split;2do;0;1;0;1;0;6;2;10;3;0;0;7;6;6;2;1;0;7;5;6;8;Pacific;5.37;;;;;;1;;6;2;10;3
M-198;Pacific;Gen.G;Ascent;Haven;Split;1ro;0;1;1;1;1;6;2;7;6;1;0;10;3;6;2;1;0;6;8;7;5;Pacific;5.38;;;;;;1;;6;2;7;6
M-199;Pacific;T1;Bind;Haven;Fracture;2do;0;1;1;0;0;7;5;8;6;1;1;5;8;4;6;1;1;8;5;7;3;Pacific;5.29;;;;;;0;;7;5;8;6
M-199;Pacific;Zeta Division;Haven;Bind;Fracture;1ro;0;1;0;0;0;4;6;5;8;1;1;8;6;7;5;0;0;7;3;8;5;Pacific;5.21;;;;;;0;;4;6;5;8
M-200;Pacific;Gen.G;Ascent;Fracture;Lotus;2do;0;0;No jugado;1;0;5;5;6;7;0;0;7;3;8;5;;;0;0;0;0;Pacific;5.38;;;;;;1;;5;5;6;7
M-200;Pacific;T1;Fracture;Ascent;Lotus;1ro;1;1;No jugado;1;1;8;5;7;3;1;0;6;7;5;5;0;0;0;0;0;0;Pacific;5.29;;;;;;1;;8;5;7;3
M-201;Pacific;DRX;Bind;Fracture;Pearl;1ro;0;0;No jugado;1;1;2;4;8;5;1;0;5;0;6;7;;;0;0;0;0;Pacific;5.42;;;;;;1;;2;4;8;5
M-201;Pacific;Paper Rex;Fracture;Bind;Pearl;2do;1;1;No jugado;1;0;6;7;5;0;0;0;8;5;2;4;0;0;0;0;0;0;Pacific;5.86;;;;;;1;;6;7;5;0
M-202;Pacific;DRX;Ascent;Fracture;;1ro;1;1;No jugado;0;0;7;9;6;8;0;0;9;4;3;3;;;0;0;0;0;Pacific;5.42;;;;;;1;;7;9;6;8
M-202;Pacific;Paper Rex;Fracture;Ascent;0;2do;0;0;No jugado;1;1;3;3;9;4;1;1;6;8;7;9;0;0;0;0;0;0;Pacific;5.86;;;;;;0;;3;3;9;4
M-203;Pacific;DRX;Pearl;Lotus;Bind;3ro;0;0;0;1;0;4;4;8;5;1;0;3;0;4;9;0;1;3;3;4;9;Pacific;5.42;;;;;;1;;4;4;8;5
M-203;Pacific;Paper Rex;Lotus;Pearl;Bind;4to;1;1;1;1;0;4;9;3;0;1;0;8;5;4;4;0;1;4;9;3;3;Pacific;5.86;;;;;;1;;4;9;3;0
M-204;Pacific;T1;Fracture;Ascent;;1ro;0;1;No jugado;0;1;3;8;4;9;1;1;10;3;9;2;;;0;0;0;0;Pacific;5.29;;;;;;0;;3;8;4;9
M-204;Pacific;DRX;Ascent;Fracture;0;2do;0;1;No jugado;0;0;9;2;10;3;0;1;4;9;3;8;0;0;0;0;0;0;Pacific;5.42;;;;;;0;;9;2;10;3
M-205;Pacific;T1;Bind;Haven;Pearl;1ro;1;0;1;1;0;5;8;4;2;1;1;8;3;9;4;1;1;5;8;4;2;Pacific;5.29;;;;;;0;;5;8;4;2
M-205;Pacific;DRX;Haven;Bind;Pearl;2do;1;0;0;0;0;9;4;8;3;1;0;4;2;5;8;0;0;4;2;5;8;Pacific;5.42;;;;;;1;;9;4;8;3
M-206;China;Eduard;Haven;Fracture;Pearl;1ro;1;0;0;1;1;6;7;1;6;0;0;6;4;7;6;1;0;6;6;7;7;Master Tokio;5.2;;;;;;1;;6;7;1;6
M-206;Pacific;T1;Fracture;Haven;Pearl;2do;1;0;1;1;1;7;6;6;4;0;0;1;6;6;7;1;0;7;7;6;6;Master Tokio;5.29;;;;;;1;;7;6;6;4
M-207;Americas;NRG;Lotus;Ascent;Split;1ro;0;1;1;1;0;8;4;9;5;0;0;7;6;6;2;1;0;10;3;4;2;Master Tokio;5.25;;;;;;1;;8;4;9;5
M-207;EMEA;Navi;Ascent;Lotus;Split;2do;0;1;0;1;1;6;2;7;6;1;0;9;5;8;4;1;0;4;2;10;3;Master Tokio;5.49;;;;;;1;;6;2;7;6
M-208;EMEA;Fut;Lotus;Split;Pearl;1ro;0;0;No jugado;0;0;6;6;7;7;0;0;0;5;7;6;;;0;0;0;0;Master Tokio;5.39;;;;;;1;;6;6;7;7
M-208;Americas;Evil Genius;Split;Lotus;Pearl;2do;1;1;No jugado;1;1;7;6;0;5;1;1;7;7;6;6;0;0;0;0;0;0;Master Tokio;5.57;;;;;;0;;7;6;0;5
M-209;Pacific;DRX;Pearl;Fracture;Ascent;1ro;1;1;No jugado;1;0;8;5;3;4;0;1;7;6;5;5;;;0;0;0;0;Master Tokio;5.42;;;;;;0;;8;5;3;4
M-209;China;Attacking Soul;Fracture;Pearl;Ascent;2do;0;0;No jugado;0;1;5;5;7;6;1;0;3;4;8;5;0;0;0;0;0;0;Master Tokio;5.1;;;;;;1;;5;5;7;6
M-210;Americas;NRG;Bind;Lotus;Pearl;1ro;1;0;1;0;1;6;7;1;6;1;0;6;5;7;6;1;0;7;6;6;5;Master Tokio;5.25;;;;;;1;;6;7;1;6
M-210;Pacific;T1;Lotus;Bind;Pearl;2do;1;0;0;1;0;7;6;6;5;0;1;1;6;6;7;1;0;6;5;7;6;Master Tokio;5.29;;;;;;0;;7;6;6;5
M-211;Pacific;DRX;Ascent;Fracture;Pearl;1ro;0;0;No jugado;0;0;5;4;6;7;0;0;4;1;5;8;;;0;0;0;0;Master Tokio;5.42;;;;;;1;;5;4;6;7
M-211;Americas;Evil Genius;Fracture;Ascent;Pearl;2do;1;1;No jugado;1;1;5;8;4;1;1;1;6;7;5;4;0;0;0;0;0;0;Master Tokio;5.57;;;;;;0;;5;8;4;1
M-212;China;Eduard;Bind;Pearl;Lotus;1ro;1;1;No jugado;1;1;7;7;6;6;1;0;10;7;9;6;;;0;0;0;0;Master Tokio;5.2;;;;;;1;;7;7;6;6
M-212;EMEA;Navi;Pearl;Bind;Lotus;2do;0;0;No jugado;1;0;9;6;10;7;0;0;6;6;7;7;0;0;0;0;0;0;Master Tokio;5.49;;;;;;1;;9;6;10;7
M-213;China;Attacking Soul;Ascent;Haven;Lotus;1ro;0;1;0;0;0;5;0;6;7;0;1;4;9;3;5;0;0;2;4;8;5;Master Tokio;5.1;;;;;;0;;5;0;6;7
M-213;EMEA;Fut;Haven;Ascent;Lotus;2do;0;1;1;0;1;3;5;4;9;1;1;6;7;5;0;1;1;8;5;2;4;Master Tokio;5.39;;;;;;0;;3;5;4;9
M-214;China;Eduard;Haven;Fracture;Lotus;1ro;1;1;No jugado;1;0;10;3;4;2;1;1;8;5;0;4;;;0;0;0;0;Master Tokio;5.2;;;;;;0;;10;3;4;2
M-214;Pacific;T1;Fracture;Haven;Lotus;2do;0;0;No jugado;0;0;0;4;8;5;1;0;4;2;10;3;0;0;0;0;0;0;Master Tokio;5.29;;;;;;1;;0;4;8;5
M-215;Pacific;DRX;Fracture;Bind;Haven;1ro;1;0;1;1;1;7;6;6;2;0;0;3;6;4;9;0;1;2;11;1;3;Master Tokio;5.42;;;;;;1;;7;6;6;2
M-215;EMEA;Fut;Bind;Fracture;Haven;2do;1;0;0;1;1;4;9;3;6;0;0;6;2;7;6;0;1;1;3;2;11;Master Tokio;5.39;;;;;;1;;4;9;3;6
M-216;EMEA;Liquid;Split;Haven;Lotus;1ro;0;1;1;0;1;2;6;6;7;1;0;7;6;6;3;0;0;8;5;7;4;Master Tokio;5.33;;;;;;1;;2;6;6;7
M-216;China;Eduard;Haven;Split;Lotus;2do;0;1;0;1;0;6;3;7;6;0;1;6;7;2;6;1;1;7;4;8;5;Master Tokio;5.2;;;;;;0;;6;3;7;6
M-217;Americas;LOUD;Ascent;Fracture;Lotus;1ro;0;0;No jugado;0;0;5;0;6;7;1;0;4;3;9;4;;;0;0;0;0;Master Tokio;5.61;;;;;;1;;5;0;6;7
M-217;Americas;Evil Genius;Fracture;Ascent;Lotus;2do;1;1;No jugado;1;0;9;4;4;3;1;1;6;7;5;0;0;0;0;0;0;0;Master Tokio;5.57;;;;;;0;;9;4;4;3
M-218;Americas;NRG;Bind;Fracture;Split;1ro;0;0;No jugado;0;0;2;2;10;3;1;0;6;3;7;6;;;0;0;0;0;Master Tokio;5.25;;;;;;1;;2;2;10;3
M-218;EMEA;Fnatic;Fracture;Bind;Split;2do;1;1;No jugado;1;0;7;6;6;3;1;1;10;3;2;2;0;0;0;0;0;0;Master Tokio;5.78;;;;;;0;;7;6;6;3
M-219;Pacific;Paper Rex;Bind;Split;Fracture;1ro;1;1;No jugado;0;1;5;8;4;6;1;0;9;4;7;3;;;0;0;0;0;Master Tokio;5.86;;;;;;1;;5;8;4;6
M-219;Pacific;DRX;Split;Bind;Fracture;2do;0;0;No jugado;1;0;7;3;9;4;0;1;4;6;5;8;0;0;0;0;0;0;Master Tokio;5.42;;;;;;0;;7;3;9;4
M-220;Americas;NRG;Haven;Pearl;Split;1ro;1;1;No jugado;1;1;5;8;4;1;0;1;4;9;3;8;;;0;0;0;0;Master Tokio;5.25;;;;;;0;;5;8;4;1
M-220;Pacific;DRX;Pearl;Haven;Split;2do;0;0;No jugado;0;1;3;8;4;9;0;0;4;1;5;8;0;0;0;0;0;0;Master Tokio;5.42;;;;;;1;;3;8;4;9
M-221;China;Eduard;Fracture;Lotus;Bind;1ro;1;1;No jugado;0;1;8;5;7;3;1;0;8;5;2;4;;;0;0;0;0;Master Tokio;5.2;;;;;;1;;8;5;7;3
M-221;Americas;LOUD;Lotus;Fracture;Bind;2do;0;0;No jugado;1;0;2;4;8;5;0;1;7;3;8;5;0;0;0;0;0;0;Master Tokio;5.61;;;;;;0;;2;4;8;5
M-222;Pacific;Paper Rex;Bind;Lotus;Split;1ro;0;0;No jugado;0;0;4;3;9;4;0;1;0;5;1;12;;;0;0;0;0;Master Tokio;5.86;;;;;;0;;4;3;9;4
M-222;EMEA;Fnatic;Lotus;Bind;Split;2do;1;1;No jugado;0;1;1;12;0;5;1;1;9;4;4;3;0;0;0;0;0;0;Master Tokio;5.78;;;;;;0;;1;12;0;5
M-223;EMEA;Liquid;Haven;Fracture;Split;1ro;0;0;No jugado;0;1;5;4;6;7;1;0;1;1;11;2;;;0;0;0;0;Master Tokio;5.33;;;;;;1;;5;4;6;7
M-223;Americas;Evil Genius;Fracture;Haven;Split;2do;1;1;No jugado;1;0;11;2;1;1;0;1;6;7;5;4;0;0;0;0;0;0;Master Tokio;5.57;;;;;;0;;11;2;1;1
M-224;EMEA;Liquid;Ascent;Haven;Split;1ro;1;0;0;0;1;7;6;3;5;1;1;4;8;5;9;0;1;1;4;8;5;Master Tokio;5.33;;;;;;0;;7;6;3;5
M-224;Americas;NRG;Haven;Ascent;Split;2do;1;0;1;0;0;5;9;4;8;0;1;3;5;7;6;0;1;8;5;1;4;Master Tokio;5.25;;;;;;0;;5;9;4;8
M-225;Pacific;Paper Rex;Split;Fracture;Lotus;1ro;0;1;1;1;1;3;6;6;7;0;0;5;9;4;8;0;1;5;8;4;4;Master Tokio;5.86;;;;;;1;;3;6;6;7
M-225;China;Eduard;Fracture;Split;Lotus;2do;0;1;0;1;1;4;8;5;9;0;0;6;7;3;6;0;1;4;4;5;8;Master Tokio;5.2;;;;;;1;;4;8;5;9
M-226;Pacific;Paper Rex;Lotus;Pearl;Bind;1ro;0;1;1;0;0;4;2;10;3;0;0;7;8;6;7;0;1;8;5;7;4;Master Tokio;5.86;;;;;;1;;4;2;10;3
M-226;Americas;NRG;Pearl;Lotus;Bind;2do;0;1;0;1;1;6;7;7;8;1;1;10;3;4;2;0;1;7;4;8;5;Master Tokio;5.25;;;;;;0;;6;7;7;8
M-227;Americas;Evil Genius;Fracture;Lotus;Split;1ro;1;0;0;0;1;4;9;3;6;0;0;1;2;10;3;1;0;6;5;7;6;Master Tokio;5.57;;;;;;1;;4;9;3;6
M-227;EMEA;Fnatic;Lotus;Fracture;Split;2do;1;0;1;1;1;10;3;1;2;0;1;3;6;4;9;1;0;7;6;6;5;Master Tokio;5.78;;;;;;0;;10;3;1;2
M-228;Pacific;Paper Rex;Lotus;Fracture;;1ro;0;0;No jugado;0;1;7;5;8;6;0;1;3;4;4;9;;;0;0;0;0;Master Tokio;5.86;;;;;;0;;7;5;8;6
M-228;Americas;Evil Genius;Fracture;Lotus;0;2do;1;1;No jugado;0;1;4;9;3;4;0;1;8;6;7;5;0;0;0;0;0;0;Master Tokio;5.57;;;;;;0;;4;9;3;4
M-229;Pacific;Paper Rex;Pearl;Split;Ascent;3ro;0;1;0;0;0;5;1;6;7;0;1;4;9;2;8;0;1;4;4;8;5;Master Tokio;5.86;;;;;;0;;5;1;6;7
M-229;Americas;Evil Genius;Split;Pearl;Ascent;4to;0;1;1;0;1;2;8;4;9;1;1;6;7;5;1;0;1;8;5;4;4;Master Tokio;5.57;;;;;;0;;2;8;4;9
M-230;Americas;Evil Genius;Split;Lotus;;1ro;0;0;No jugado;0;1;4;7;5;8;0;1;2;6;6;7;;;0;0;0;0;Master Tokio;5.57;;;;;;0;;4;7;5;8
M-230;EMEA;Fnatic;Lotus;Split;0;2do;1;1;No jugado;0;1;6;7;2;6;0;1;5;8;4;7;0;0;0;0;0;0;Master Tokio;5.78;;;;;;0;;6;7;2;6
M-231;Americas;Evil Genius;Ascent;Bind;Haven;1ro;0;0;No jugado;;;;;;;0;1;8;4;9;5;;;0;0;0;0;Master Tokio;5.57;;;;;;0;;;;;
M-231;EMEA;Fnatic;Bind;Ascent;Haven;2do;1;No jugado;No jugado;0;1;9;5;8;4;0;0;0;0;0;0;0;0;0;0;0;0;Master Tokio;5.78;;;;;;;;9;5;8;4
M-232;Americas;mibr;Lotus;Bind;Ascent;1ro;0;0;No jugado;0;0;5;3;9;4;0;1;3;4;4;9;;;0;0;0;0;LCQ Americas;5.43;;;;;;0;;5;3;9;4
M-232;Americas;KRU;Bind;Lotus;Ascent;2do;1;1;No jugado;0;1;4;9;3;4;1;1;9;4;5;3;0;0;0;0;0;0;LCQ Americas;5.46;;;;;;0;;4;9;3;4
M-233;Americas;FURIA;Ascent;Split;Bind;1ro;0;1;0;1;1;1;3;9;4;1;1;8;6;7;5;1;1;7;4;5;8;LCQ Americas;5.42;;;;;;0;;1;3;9;4
M-233;Americas;KRU;Split;Ascent;Bind;2do;0;1;1;0;0;7;5;8;6;0;0;9;4;1;3;0;0;5;8;7;4;LCQ Americas;5.46;;;;;;1;;7;5;8;6
M-234;Americas;Sentinels;Split;Pearl;Bind;1ro;1;0;1;0;1;5;8;0;7;0;1;3;9;4;10;1;0;10;3;5;2;LCQ Americas;5.88;;;;;;0;;5;8;0;7
M-234;Americas;100 Thieves;Pearl;Split;Bind;2do;1;0;0;0;1;4;10;3;9;0;1;0;7;5;8;1;0;5;2;10;3;LCQ Americas;5.55;;;;;;0;;4;10;3;9
M-235;Americas;Cloud9;Fracture;Pearl;Split;1ro;0;1;1;0;0;3;2;4;9;1;1;8;5;4;4;1;1;8;5;4;4;LCQ Americas;5.78;;;;;;0;;3;2;4;9
M-235;Americas;Sentinels;Pearl;Fracture;Split;2do;0;1;0;0;0;4;4;8;5;1;1;4;9;3;2;0;0;4;4;8;5;LCQ Americas;5.88;;;;;;0;;4;4;8;5
M-236;Americas;Leviatan;Lotus;Split;Haven;1ro;0;0;No jugado;0;0;5;2;6;7;0;1;2;3;9;4;;;0;0;0;0;LCQ Americas;5.47;;;;;;0;;5;2;6;7
M-236;Americas;KRU;Split;Lotus;Haven;2do;1;1;No jugado;0;1;9;4;2;3;1;1;6;7;5;2;0;0;0;0;0;0;LCQ Americas;5.46;;;;;;0;;9;4;2;3
M-237;Americas;Sentinels;Split;Fracture;Pearl;1ro;0;0;No jugado;1;0;4;0;5;8;0;0;2;6;6;7;;;0;0;0;0;LCQ Americas;5.88;;;;;;1;;4;0;5;8
M-237;Americas;Leviatan;Fracture;Split;Pearl;2do;1;1;No jugado;1;1;6;7;2;6;1;0;5;8;4;0;0;0;0;0;0;0;LCQ Americas;5.47;;;;;;1;;6;7;2;6
M-238;Americas;Cloud9;Pearl;Ascent;Haven;1ro;0;1;0;1;0;4;0;12;1;1;0;5;8;4;0;1;1;2;4;8;5;LCQ Americas;5.78;;;;;;1;;4;0;12;1
M-238;Americas;KRU;Ascent;Pearl;Haven;2do;0;1;1;1;0;4;0;5;8;1;0;12;1;4;0;0;0;8;5;2;4;LCQ Americas;5.46;;;;;;1;;4;0;5;8
M-239;EMEA;Heretics;Pearl;Fracture;Haven;1ro;1;0;0;1;1;4;9;2;8;1;0;7;1;8;5;0;0;4;2;5;8;LCQ EMEA;5.26;;;;;;1;;4;9;2;8
M-239;EMEA;KOI;Fracture;Pearl;Haven;2do;1;0;1;1;0;8;5;7;1;0;0;2;8;4;9;1;1;5;8;4;2;LCQ EMEA;5.49;;;;;;1;;8;5;7;1
M-240;EMEA;Karmine Corp;Lotus;Haven;Bind;1ro;1;0;1;0;0;6;7;5;4;1;1;6;7;5;9;1;0;8;6;7;5;LCQ EMEA;5.04;;;;;;0;;6;7;5;4
M-240;EMEA;BBL;Haven;Lotus;Bind;2do;1;0;0;0;0;5;9;6;7;1;1;5;4;6;7;1;0;7;5;8;6;LCQ EMEA;5.31;;;;;;0;;5;9;6;7
M-241;EMEA;Navi;Lotus;Split;Ascent;1ro;0;0;No jugado;0;0;3;0;4;9;0;0;0;6;6;7;;;0;0;0;0;LCQ EMEA;5.49;;;;;;1;;3;0;4;9
