filtro;Region;team;mapa;seleccion;gano_map;pistol_atk;pistol_def;atk_propio;defensa_propia;atk_rival;def_rival;ganadas_totales;perdidas_totales;total_jugadas;torneo;stats_equipo;ranking;elo;rib_rank;rwr;rondas_ganadas_ano;rondas_perdidas_ano;rival;stats_equipo_rival;rating_rival;elo_rival;rib_rival;rwr_rival;rondas_ganadas_rival;rondas_perdidas_rival
0;Americas;LOUD;Ascent;Rival;0;1;0;7;4;8;5;11;13;24;Americas;5.61;944;2000;1655;0.537700865;870;748;Evil Genius;5.57;989;2000;1667;0.535262206;888;771
1;Americas;LOUD;Fracture;Propio;1;0;0;7;6;4;5;13;9;22;Americas;5.61;944;2000;1655;0.537700865;870;748;Evil Genius;5.57;989;2000;1667;0.535262206;888;771
0;Americas;Cloud9;Lotus;Rival;0;0;1;4;5;7;6;9;13;22;Americas;5.78;752;1745;1610;0.536257833;599;518;NRG;5.25;916;1816;1592;0.531468531;760;670
1;Americas;Cloud9;Pearl;Propio;1;0;1;5;8;3;7;13;10;23;Americas;5.78;752;1745;1610;0.536257833;599;518;NRG;5.25;916;1816;1592;0.531468531;760;670
1;Americas;Evil Genius;Ascent;Rival;0;0;0;3;5;4;9;8;13;21;Americas;5.57;989;2000;1667;0.535262206;888;771;NRG;5.25;916;1816;1592;0.531468531;760;670
1;Americas;Evil Genius;Haven;Propio;1;1;1;6;7;5;6;13;11;24;Americas;5.57;989;2000;1667;0.535262206;888;771;NRG;5.25;916;1816;1592;0.531468531;760;670
0;Americas;Evil Genius;Split;Rival;0;1;0;3;1;11;2;4;13;17;Americas;5.57;989;2000;1667;0.535262206;888;771;NRG;5.25;916;1816;1592;0.531468531;760;670
1;Americas;Evil Genius;Lotus;Propio;0;0;0;3;7;5;8;10;13;23;Americas;5.57;989;2000;1667;0.535262206;888;771;NRG;5.25;916;1816;1592;0.531468531;760;670
1;Americas;NRG;Bind;Rival;0;0;0;6;5;7;6;11;13;24;Americas;5.25;916;1816;1592;0.531468531;760;670;LOUD;5.61;944;2000;1655;0.537700865;870;748
1;Americas;NRG;Ascent;Propio;0;0;0;2;7;5;8;9;13;22;Americas;5.25;916;1816;1592;0.531468531;760;670;LOUD;5.61;944;2000;1655;0.537700865;870;748
1;Americas;NRG;Lotus;Rival;0;0;0;0;0;0;0;0;0;0;Americas;5.25;916;1816;1592;0.531468531;760;670;LOUD;5.61;944;2000;1655;0.537700865;870;748
1;Americas;NRG;Fracture;Propio;0;1;0;7;4;8;5;11;13;24;Americas;5.25;916;1816;1592;0.531468531;760;670;LOUD;5.61;944;2000;1655;0.537700865;870;748
0;EMEA;Giants;Ascent;Rival;0;0;1;3;9;4;10;12;14;26;EMEA;5.77;827;1628;1586;0.513874615;500;473;Fut;5.39;847;1668;1587;0.5;567;567
1;EMEA;Giants;Haven;Propio;0;0;0;3;2;4;9;5;13;18;EMEA;5.77;827;1628;1586;0.513874615;500;473;Fut;5.39;847;1668;1587;0.5;567;567
1;EMEA;Liquid;Bind;Rival;1;1;1;5;8;4;7;13;11;24;EMEA;5.33;854;1650;1586;0.501798561;558;554;Vitality;5.43;673;1418;1457;0.487256372;352;342
1;EMEA;Liquid;Lotus;Propio;0;1;1;3;3;4;9;6;13;19;EMEA;5.33;854;1650;1586;0.501798561;558;554;Vitality;5.43;673;1418;1457;0.487256372;352;342
1;EMEA;Fut;Split;Rival;0;0;0;2;0;3;10;2;13;15;EMEA;5.39;847;1668;1587;0.5;567;567;Fnatic;5.78;988;2000;1771;0.587324982;797;560
1;EMEA;Fut;Bind;Propio;1;1;0;9;4;8;1;13;9;22;EMEA;5.39;847;1668;1587;0.5;567;567;Fnatic;5.78;988;2000;1771;0.587324982;797;560
1;EMEA;Navi;Split;Rival;0;0;0;8;2;9;4;10;13;23;EMEA;5.49;828;1636;1572;0.511610487;683;652;Liquid;5.33;854;1650;1586;0.501798561;558;554
1;EMEA;Navi;Bind;Propio;0;0;1;3;8;4;9;11;13;24;EMEA;5.49;828;1636;1572;0.511610487;683;652;Liquid;5.33;854;1650;1586;0.501798561;558;554
1;EMEA;Fut;Haven;Rival;0;1;1;5;4;8;5;9;13;22;EMEA;5.39;847;1668;1587;0.5;567;567;Vitality;5.43;673;1418;1457;0.487256372;352;342
1;EMEA;Fut;Split;Propio;1;1;0;9;4;8;1;13;9;22;EMEA;5.39;847;1668;1587;0.5;567;567;Vitality;5.43;673;1418;1457;0.487256372;352;342
1;EMEA;Giants;Ascent;Rival;0;1;1;4;5;5;8;9;13;22;EMEA;5.77;827;1628;1586;0.513874615;500;473;Navi;5.49;828;1636;1572;0.511610487;683;652
1;EMEA;Giants;Pearl;Propio;0;0;1;3;6;6;7;9;13;22;EMEA;5.77;827;1628;1586;0.513874615;500;473;Navi;5.49;828;1636;1572;0.511610487;683;652
0;EMEA;Navi;Fracture;Rival;0;0;0;3;4;8;5;7;13;20;EMEA;5.49;828;1636;1572;0.511610487;683;652;Fut;5.39;847;1668;1587;0.5;567;567
0;EMEA;Navi;Lotus;Propio;0;1;0;6;2;10;3;8;13;21;EMEA;5.49;828;1636;1572;0.511610487;683;652;Fut;5.39;847;1668;1587;0.5;567;567
1;EMEA;Liquid;Bind;Rival;0;1;0;6;0;7;6;6;13;19;EMEA;5.33;854;1650;1586;0.501798561;558;554;Fnatic;5.78;988;2000;1771;0.587324982;797;560
1;EMEA;Liquid;Lotus;Propio;0;0;0;7;5;8;6;12;14;26;EMEA;5.33;854;1650;1586;0.501798561;558;554;Fnatic;5.78;988;2000;1771;0.587324982;797;560
1;EMEA;Fut;Lotus;Rival;0;1;0;11;4;12;5;15;17;32;EMEA;5.39;847;1668;1587;0.5;567;567;Liquid;5.33;854;1650;1586;0.501798561;558;554
1;EMEA;Fut;Ascent;Propio;0;1;0;2;3;9;4;5;13;18;EMEA;5.39;847;1668;1587;0.5;567;567;Liquid;5.33;854;1650;1586;0.501798561;558;554
1;EMEA;Fut;Split;Propio;0;0;1;0;5;7;6;5;13;18;EMEA;5.39;847;1668;1587;0.5;567;567;Liquid;5.33;854;1650;1586;0.501798561;558;554
1;EMEA;Liquid;Ascent;Rival;1;1;0;5;9;4;8;14;12;26;EMEA;5.33;854;1650;1586;0.501798561;558;554;Fnatic;5.78;988;2000;1771;0.587324982;797;560
1;EMEA;Liquid;Lotus;Propio;0;1;0;7;4;8;5;11;13;24;EMEA;5.33;854;1650;1586;0.501798561;558;554;Fnatic;5.78;988;2000;1771;0.587324982;797;560
1;EMEA;Liquid;Fracture;Rival;1;0;1;5;8;4;7;13;11;24;EMEA;5.33;854;1650;1586;0.501798561;558;554;Fnatic;5.78;988;2000;1771;0.587324982;797;560
0;EMEA;Liquid;Haven;Propio;1;1;1;5;8;4;2;13;6;19;EMEA;5.33;854;1650;1586;0.501798561;558;554;Fnatic;5.78;988;2000;1771;0.587324982;797;560
1;Pacific;Zeta Division;Ascent;Rival;0;0;0;5;7;6;8;12;14;26;Pacific;5.21;812;1650;1514;0.480140187;411;445;Team Secret;5.37;722;1652;1491;0.498759305;402;404
1;Pacific;Zeta Division;Haven;Propio;0;0;1;4;9;5;10;13;15;28;Pacific;5.21;812;1650;1514;0.480140187;411;445;Team Secret;5.37;722;1652;1491;0.498759305;402;404
1;Pacific;Gen.G;Ascent;Rival;1;0;1;4;9;3;8;13;11;24;Pacific;5.38;700;1735;1457;0.464646465;414;477;T1;5.29;822;1885;1605;0.481031866;634;684
0;Pacific;Gen.G;Fracture;Propio;0;1;0;5;3;6;7;8;13;21;Pacific;5.38;700;1735;1457;0.464646465;414;477;T1;5.29;822;1885;1605;0.481031866;634;684
0;Pacific;DRX;Split;Rival;1;0;0;10;3;3;2;13;5;18;Pacific;5.42;885;2000;1612;0.524355301;915;830;Team Secret;5.37;722;1652;1491;0.498759305;402;404
1;Pacific;DRX;Haven;Propio;0;0;1;5;4;8;5;9;13;22;Pacific;5.42;885;2000;1612;0.524355301;915;830;Team Secret;5.37;722;1652;1491;0.498759305;402;404
1;Pacific;Paper Rex;Fracture;Rival;1;1;1;5;8;4;6;13;10;23;Pacific;5.86;976;2000;1705;0.528846154;715;637;T1;5.29;822;1885;1605;0.481031866;634;684
0;Pacific;Paper Rex;Lotus;Propio;1;1;0;6;7;4;6;13;10;23;Pacific;5.86;976;2000;1705;0.528846154;715;637;T1;5.29;822;1885;1605;0.481031866;634;684
1;Pacific;Team Secret;Haven;Rival;0;1;0;6;2;10;3;8;13;21;Pacific;5.37;722;1652;1491;0.498759305;402;404;Gen.G;5.38;700;1735;1457;0.464646465;414;477
1;Pacific;Team Secret;Ascent;Propio;1;0;0;7;6;6;2;13;8;21;Pacific;5.37;722;1652;1491;0.498759305;402;404;Gen.G;5.38;700;1735;1457;0.464646465;414;477
1;Pacific;T1;Bind;Rival;0;0;0;7;5;8;6;12;14;26;Pacific;5.29;822;1885;1605;0.481031866;634;684;Zeta Division;5.21;812;1650;1514;0.480140187;411;445
0;Pacific;T1;Haven;Propio;1;1;1;5;8;4;6;13;10;23;Pacific;5.29;822;1885;1605;0.481031866;634;684;Zeta Division;5.21;812;1650;1514;0.480140187;411;445
1;Pacific;Gen.G;Ascent;Rival;0;1;0;5;5;6;7;10;13;23;Pacific;5.38;700;1735;1457;0.464646465;414;477;T1;5.29;822;1885;1605;0.481031866;634;684
1;Pacific;Gen.G;Fracture;Propio;0;0;0;7;3;8;5;10;13;23;Pacific;5.38;700;1735;1457;0.464646465;414;477;T1;5.29;822;1885;1605;0.481031866;634;684
0;Pacific;DRX;Bind;Rival;0;1;1;2;4;8;5;6;13;19;Pacific;5.42;885;2000;1612;0.524355301;915;830;Paper Rex;5.86;976;2000;1705;0.528846154;715;637
0;Pacific;DRX;Fracture;Propio;0;1;0;5;0;6;7;5;13;18;Pacific;5.42;885;2000;1612;0.524355301;915;830;Paper Rex;5.86;976;2000;1705;0.528846154;715;637
1;Pacific;DRX;Ascent;Rival;1;0;0;7;9;6;8;16;14;30;Pacific;5.42;885;2000;1612;0.524355301;915;830;Paper Rex;5.86;976;2000;1705;0.528846154;715;637
1;Pacific;DRX;Fracture;Propio;1;0;0;9;4;3;3;13;6;19;Pacific;5.42;885;2000;1612;0.524355301;915;830;Paper Rex;5.86;976;2000;1705;0.528846154;715;637
1;Pacific;DRX;Pearl;Rival;0;1;0;4;4;8;5;8;13;21;Pacific;5.42;885;2000;1612;0.524355301;915;830;Paper Rex;5.86;976;2000;1705;0.528846154;715;637
0;Pacific;DRX;Lotus;Propio;0;1;0;3;0;4;9;3;13;16;Pacific;5.42;885;2000;1612;0.524355301;915;830;Paper Rex;5.86;976;2000;1705;0.528846154;715;637
0;Pacific;T1;Fracture;Rival;0;0;1;3;8;4;9;11;13;24;Pacific;5.29;822;1885;1605;0.481031866;634;684;DRX;5.42;885;2000;1612;0.524355301;915;830
1;Pacific;T1;Ascent;Propio;1;1;1;10;3;9;2;13;11;24;Pacific;5.29;822;1885;1605;0.481031866;634;684;DRX;5.42;885;2000;1612;0.524355301;915;830
1;Pacific;T1;Bind;Rival;1;1;0;5;8;4;2;13;6;19;Pacific;5.29;822;1885;1605;0.481031866;634;684;DRX;5.42;885;2000;1612;0.524355301;915;830
1;Pacific;T1;Haven;Propio;0;1;1;8;3;9;4;11;13;24;Pacific;5.29;822;1885;1605;0.481031866;634;684;DRX;5.42;885;2000;1612;0.524355301;915;830
1;China;Eduard;Haven;Propio;1;1;1;6;7;1;6;13;7;20;Master Tokio;5.2;752;2000;1566;0.551373955;923;751;T1;5.29;822;1885;1605;0.481031866;634;684
1;China;Eduard;Fracture;Rival;0;0;0;6;4;7;6;10;13;23;Master Tokio;5.2;752;2000;1566;0.551373955;923;751;T1;5.29;822;1885;1605;0.481031866;634;684
0;Americas;NRG;Lotus;Propio;0;1;0;8;4;9;5;12;14;26;Master Tokio;5.25;916;1816;1592;0.531468531;760;670;Navi;5.49;828;1636;1572;0.511610487;683;652
1;Americas;NRG;Ascent;Rival;1;0;0;7;6;6;2;13;8;21;Master Tokio;5.25;916;1816;1592;0.531468531;760;670;Navi;5.49;828;1636;1572;0.511610487;683;652
1;EMEA;Fut;Lotus;Propio;0;0;0;6;6;7;7;12;14;26;Master Tokio;5.39;847;1668;1587;0.5;567;567;Evil Genius;5.57;989;2000;1667;0.535262206;888;771
1;EMEA;Fut;Split;Rival;0;0;0;0;5;7;6;5;13;18;Master Tokio;5.39;847;1668;1587;0.5;567;567;Evil Genius;5.57;989;2000;1667;0.535262206;888;771
0;Pacific;DRX;Pearl;Propio;1;1;0;8;5;3;4;13;7;20;Master Tokio;5.42;885;2000;1612;0.524355301;915;830;Attacking Soul;5.1;690;1826;1628;0.526734104;729;655
0;Pacific;DRX;Fracture;Rival;1;0;1;7;6;5;5;13;10;23;Master Tokio;5.42;885;2000;1612;0.524355301;915;830;Attacking Soul;5.1;690;1826;1628;0.526734104;729;655
1;Americas;NRG;Bind;Propio;1;0;1;6;7;1;6;13;7;20;Master Tokio;5.25;916;1816;1592;0.531468531;760;670;T1;5.29;822;1885;1605;0.481031866;634;684
1;Americas;NRG;Lotus;Rival;0;1;0;6;5;7;6;11;13;24;Master Tokio;5.25;916;1816;1592;0.531468531;760;670;T1;5.29;822;1885;1605;0.481031866;634;684
0;Pacific;DRX;Ascent;Propio;0;0;0;5;4;6;7;9;13;22;Master Tokio;5.42;885;2000;1612;0.524355301;915;830;Evil Genius;5.57;989;2000;1667;0.535262206;888;771
1;Pacific;DRX;Fracture;Rival;0;0;0;4;1;5;8;5;13;18;Master Tokio;5.42;885;2000;1612;0.524355301;915;830;Evil Genius;5.57;989;2000;1667;0.535262206;888;771
0;China;Eduard;Bind;Propio;1;1;1;7;7;6;6;14;12;26;Master Tokio;5.2;752;2000;1566;0.551373955;923;751;Navi;5.49;828;1636;1572;0.511610487;683;652
1;China;Eduard;Pearl;Rival;1;1;0;10;7;9;6;17;15;32;Master Tokio;5.2;752;2000;1566;0.551373955;923;751;Navi;5.49;828;1636;1572;0.511610487;683;652
1;China;Attacking Soul;Ascent;Propio;0;0;0;5;0;6;7;5;13;18;Master Tokio;5.1;690;1826;1628;0.526734104;729;655;Fut;5.39;847;1668;1587;0.5;567;567
1;China;Attacking Soul;Haven;Rival;1;0;1;4;9;3;5;13;8;21;Master Tokio;5.1;690;1826;1628;0.526734104;729;655;Fut;5.39;847;1668;1587;0.5;567;567
1;China;Eduard;Haven;Propio;1;1;0;10;3;4;2;13;6;19;Master Tokio;5.2;752;2000;1566;0.551373955;923;751;T1;5.29;822;1885;1605;0.481031866;634;684
1;China;Eduard;Fracture;Rival;1;1;1;8;5;0;4;13;4;17;Master Tokio;5.2;752;2000;1566;0.551373955;923;751;T1;5.29;822;1885;1605;0.481031866;634;684
0;Pacific;DRX;Fracture;Propio;1;1;1;7;6;6;2;13;8;21;Master Tokio;5.42;885;2000;1612;0.524355301;915;830;Fut;5.39;847;1668;1587;0.5;567;567
1;Pacific;DRX;Bind;Rival;0;0;0;3;6;4;9;9;13;22;Master Tokio;5.42;885;2000;1612;0.524355301;915;830;Fut;5.39;847;1668;1587;0.5;567;567
1;EMEA;Liquid;Split;Propio;0;0;1;2;6;6;7;8;13;21;Master Tokio;5.33;854;1650;1586;0.501798561;558;554;Eduard;5.2;752;2000;1566;0.551373955;923;751
1;EMEA;Liquid;Haven;Rival;1;1;0;7;6;6;3;13;9;22;Master Tokio;5.33;854;1650;1586;0.501798561;558;554;Eduard;5.2;752;2000;1566;0.551373955;923;751
1;Americas;LOUD;Ascent;Propio;0;0;0;5;0;6;7;5;13;18;Master Tokio;5.61;944;2000;1655;0.537700865;870;748;Evil Genius;5.57;989;2000;1667;0.535262206;888;771
0;Americas;LOUD;Fracture;Rival;0;1;0;4;3;9;4;7;13;20;Master Tokio;5.61;944;2000;1655;0.537700865;870;748;Evil Genius;5.57;989;2000;1667;0.535262206;888;771
1;Americas;NRG;Bind;Propio;0;0;0;2;2;10;3;4;13;17;Master Tokio;5.25;916;1816;1592;0.531468531;760;670;Fnatic;5.78;988;2000;1771;0.587324982;797;560
1;Americas;NRG;Fracture;Rival;0;1;0;6;3;7;6;9;13;22;Master Tokio;5.25;916;1816;1592;0.531468531;760;670;Fnatic;5.78;988;2000;1771;0.587324982;797;560
1;Pacific;Paper Rex;Bind;Propio;1;0;1;5;8;4;6;13;10;23;Master Tokio;5.86;976;2000;1705;0.528846154;715;637;DRX;5.42;885;2000;1612;0.524355301;915;830
1;Pacific;Paper Rex;Split;Rival;1;1;0;9;4;7;3;13;10;23;Master Tokio;5.86;976;2000;1705;0.528846154;715;637;DRX;5.42;885;2000;1612;0.524355301;915;830
0;Americas;NRG;Haven;Propio;1;1;1;5;8;4;1;13;5;18;Master Tokio;5.25;916;1816;1592;0.531468531;760;670;DRX;5.42;885;2000;1612;0.524355301;915;830
0;Americas;NRG;Pearl;Rival;1;0;1;4;9;3;8;13;11;24;Master Tokio;5.25;916;1816;1592;0.531468531;760;670;DRX;5.42;885;2000;1612;0.524355301;915;830
1;China;Eduard;Fracture;Propio;1;0;1;8;5;7;3;13;10;23;Master Tokio;5.2;752;2000;1566;0.551373955;923;751;LOUD;5.61;944;2000;1655;0.537700865;870;748
1;China;Eduard;Lotus;Rival;1;1;0;8;5;2;4;13;6;19;Master Tokio;5.2;752;2000;1566;0.551373955;923;751;LOUD;5.61;944;2000;1655;0.537700865;870;748
1;Pacific;Paper Rex;Bind;Propio;0;0;0;4;3;9;4;7;13;20;Master Tokio;5.86;976;2000;1705;0.528846154;715;637;Fnatic;5.78;988;2000;1771;0.587324982;797;560
1;Pacific;Paper Rex;Lotus;Rival;0;0;1;0;5;1;12;5;13;18;Master Tokio;5.86;976;2000;1705;0.528846154;715;637;Fnatic;5.78;988;2000;1771;0.587324982;797;560
1;EMEA;Liquid;Haven;Propio;0;0;1;5;4;6;7;9;13;22;Master Tokio;5.33;854;1650;1586;0.501798561;558;554;Evil Genius;5.57;989;2000;1667;0.535262206;888;771
1;EMEA;Liquid;Fracture;Rival;0;1;0;1;1;11;2;2;13;15;Master Tokio;5.33;854;1650;1586;0.501798561;558;554;Evil Genius;5.57;989;2000;1667;0.535262206;888;771
1;EMEA;Liquid;Ascent;Propio;1;0;1;7;6;3;5;13;8;21;Master Tokio;5.33;854;1650;1586;0.501798561;558;554;NRG;5.25;916;1816;1592;0.531468531;760;670
1;EMEA;Liquid;Haven;Rival;0;1;1;4;8;5;9;12;14;26;Master Tokio;5.33;854;1650;1586;0.501798561;558;554;NRG;5.25;916;1816;1592;0.531468531;760;670
0;Pacific;Paper Rex;Split;Propio;0;1;1;3;6;6;7;9;13;22;Master Tokio;5.86;976;2000;1705;0.528846154;715;637;Eduard;5.2;752;2000;1566;0.551373955;923;751
0;Pacific;Paper Rex;Fracture;Rival;1;0;0;5;9;4;8;14;12;26;Master Tokio;5.86;976;2000;1705;0.528846154;715;637;Eduard;5.2;752;2000;1566;0.551373955;923;751
1;Pacific;Paper Rex;Lotus;Propio;0;0;0;4;2;10;3;6;13;19;Master Tokio;5.86;976;2000;1705;0.528846154;715;637;NRG;5.25;916;1816;1592;0.531468531;760;670
1;Pacific;Paper Rex;Pearl;Rival;1;0;0;7;8;6;7;15;13;28;Master Tokio;5.86;976;2000;1705;0.528846154;715;637;NRG;5.25;916;1816;1592;0.531468531;760;670
0;Americas;Evil Genius;Fracture;Propio;1;0;1;4;9;3;6;13;9;22;Master Tokio;5.57;989;2000;1667;0.535262206;888;771;Fnatic;5.78;988;2000;1771;0.587324982;797;560
1;Americas;Evil Genius;Lotus;Rival;0;0;0;1;2;10;3;3;13;16;Master Tokio;5.57;989;2000;1667;0.535262206;888;771;Fnatic;5.78;988;2000;1771;0.587324982;797;560
1;Pacific;Paper Rex;Lotus;Propio;0;0;1;7;5;8;6;12;14;26;Master Tokio;5.86;976;2000;1705;0.528846154;715;637;Evil Genius;5.57;989;2000;1667;0.535262206;888;771
1;Pacific;Paper Rex;Fracture;Rival;0;0;1;3;4;4;9;7;13;20;Master Tokio;5.86;976;2000;1705;0.528846154;715;637;Evil Genius;5.57;989;2000;1667;0.535262206;888;771
1;Pacific;Paper Rex;Pearl;Propio;0;0;0;5;1;6;7;6;13;19;Master Tokio;5.86;976;2000;1705;0.528846154;715;637;Evil Genius;5.57;989;2000;1667;0.535262206;888;771
0;Pacific;Paper Rex;Split;Rival;1;0;1;4;9;2;8;13;10;23;Master Tokio;5.86;976;2000;1705;0.528846154;715;637;Evil Genius;5.57;989;2000;1667;0.535262206;888;771
1;Americas;Evil Genius;Split;Propio;0;0;1;4;7;5;8;11;13;24;Master Tokio;5.57;989;2000;1667;0.535262206;888;771;Fnatic;5.78;988;2000;1771;0.587324982;797;560
0;Americas;Evil Genius;Lotus;Rival;0;0;1;2;6;6;7;8;13;21;Master Tokio;5.57;989;2000;1667;0.535262206;888;771;Fnatic;5.78;988;2000;1771;0.587324982;797;560
1;Americas;Evil Genius;Bind;Rival;0;0;1;8;4;9;5;12;14;26;Master Tokio;5.57;989;2000;1667;0.535262206;888;771;Fnatic;5.78;988;2000;1771;0.587324982;797;560
1;Americas;mibr;Lotus;Propio;0;0;0;5;3;9;4;8;13;21;LCQ Americas;5.43;668;1554;1510;0.418772563;232;322;KRU;5.46;786;1685;1436;0.485776805;444;470
0;Americas;mibr;Bind;Rival;0;0;1;3;4;4;9;7;13;20;LCQ Americas;5.43;668;1554;1510;0.418772563;232;322;KRU;5.46;786;1685;1436;0.485776805;444;470
1;Americas;FURIA;Ascent;Propio;0;1;1;1;3;9;4;4;13;17;LCQ Americas;5.42;693;1700;1528;0.487922705;404;424;KRU;5.46;786;1685;1436;0.485776805;444;470
1;Americas;FURIA;Split;Rival;1;1;1;8;6;7;5;14;12;26;LCQ Americas;5.42;693;1700;1528;0.487922705;404;424;KRU;5.46;786;1685;1436;0.485776805;444;470
1;Americas;Sentinels;Split;Propio;1;0;1;5;8;0;7;13;7;20;LCQ Americas;5.88;700;1796;1463;0.466582598;370;423;100 Thieves;5.55;701;1666;1484;0.468085106;352;400
1;Americas;Sentinels;Pearl;Rival;0;0;1;3;9;4;10;12;14;26;LCQ Americas;5.88;700;1796;1463;0.466582598;370;423;100 Thieves;5.55;701;1666;1484;0.468085106;352;400
0;Americas;Cloud9;Fracture;Propio;0;0;0;3;2;4;9;5;13;18;LCQ Americas;5.78;752;1745;1610;0.536257833;599;518;Sentinels;5.88;700;1796;1463;0.466582598;370;423
1;Americas;Cloud9;Pearl;Rival;1;1;1;8;5;4;4;13;8;21;LCQ Americas;5.78;752;1745;1610;0.536257833;599;518;Sentinels;5.88;700;1796;1463;0.466582598;370;423
0;Americas;Leviatan;Lotus;Propio;0;0;0;5;2;6;7;7;13;20;LCQ Americas;5.47;710;2000;1540;0.493414387;487;500;KRU;5.46;786;1685;1436;0.485776805;444;470
1;Americas;Leviatan;Split;Rival;0;0;1;2;3;9;4;5;13;18;LCQ Americas;5.47;710;2000;1540;0.493414387;487;500;KRU;5.46;786;1685;1436;0.485776805;444;470
1;Americas;Sentinels;Split;Propio;0;1;0;4;0;5;8;4;13;17;LCQ Americas;5.88;700;1796;1463;0.466582598;370;423;Leviatan;5.47;710;2000;1540;0.493414387;487;500
1;Americas;Sentinels;Fracture;Rival;0;0;0;2;6;6;7;8;13;21;LCQ Americas;5.88;700;1796;1463;0.466582598;370;423;Leviatan;5.47;710;2000;1540;0.493414387;487;500
1;Americas;Cloud9;Pearl;Propio;0;1;0;4;0;12;1;4;13;17;LCQ Americas;5.78;752;1745;1610;0.536257833;599;518;KRU;5.46;786;1685;1436;0.485776805;444;470
1;Americas;Cloud9;Ascent;Rival;1;1;0;5;8;4;0;13;4;17;LCQ Americas;5.78;752;1745;1610;0.536257833;599;518;KRU;5.46;786;1685;1436;0.485776805;444;470
1;EMEA;Heretics;Pearl;Propio;1;1;1;4;9;2;8;13;10;23;LCQ EMEA;5.26;663;1325;1392;0.439201452;242;309;KOI;5.49;686;1355;1437;0.465116279;340;391
1;EMEA;Heretics;Fracture;Rival;0;1;0;7;1;8;5;8;13;21;LCQ EMEA;5.26;663;1325;1392;0.439201452;242;309;KOI;5.49;686;1355;1437;0.465116279;340;391
0;EMEA;Karmine Corp;Lotus;Propio;1;0;0;6;7;5;4;13;9;22;LCQ EMEA;5.04;667;1335;1425;0.422190202;293;401;BBL;5.31;684;1426;1446;0.473421927;285;317
1;EMEA;Karmine Corp;Haven;Rival;0;1;1;6;7;5;9;13;14;27;LCQ EMEA;5.04;667;1335;1425;0.422190202;293;401;BBL;5.31;684;1426;1446;0.473421927;285;317
1;EMEA;Navi;Lotus;Propio;0;0;0;3;0;4;9;3;13;16;LCQ EMEA;5.49;828;1636;1572;0.511610487;683;652;KOI;5.49;686;1355;1437;0.465116279;340;391
1;EMEA;Navi;Split;Rival;0;0;0;0;6;6;7;6;13;19;LCQ EMEA;5.49;828;1636;1572;0.511610487;683;652;KOI;5.49;686;1355;1437;0.465116279;340;391
1;EMEA;Giants;Split;Propio;1;1;1;10;3;3;2;13;5;18;LCQ EMEA;5.77;827;1628;1586;0.513874615;500;473;Karmine Corp;5.04;667;1335;1425;0.422190202;293;401
0;EMEA;Giants;Pearl;Rival;1;0;1;4;9;3;8;13;11;24;LCQ EMEA;5.77;827;1628;1586;0.513874615;500;473;Karmine Corp;5.04;667;1335;1425;0.422190202;293;401
1;EMEA;Navi;Ascent;Propio;0;0;0;5;2;6;7;7;13;20;LCQ EMEA;5.49;828;1636;1572;0.511610487;683;652;Karmine Corp;5.04;667;1335;1425;0.422190202;293;401
1;EMEA;Navi;Lotus;Rival;1;1;0;6;7;5;1;13;6;19;LCQ EMEA;5.49;828;1636;1572;0.511610487;683;652;Karmine Corp;5.04;667;1335;1425;0.422190202;293;401
0;EMEA;Giants;Pearl;Propio;1;1;1;7;6;0;5;13;5;18;LCQ EMEA;5.77;827;1628;1586;0.513874615;500;473;KOI;5.49;686;1355;1437;0.465116279;340;391
0;EMEA;Giants;Haven;Rival;1;1;0;6;8;5;7;14;12;26;LCQ EMEA;5.77;827;1628;1586;0.513874615;500;473;KOI;5.49;686;1355;1437;0.465116279;340;391
0;EMEA;Navi;Pearl;Propio;1;1;0;10;3;8;2;13;10;23;LCQ EMEA;5.49;828;1636;1572;0.511610487;683;652;KOI;5.49;686;1355;1437;0.465116279;340;391
1;EMEA;Navi;Split;Rival;1;0;1;6;8;5;7;14;12;26;LCQ EMEA;5.49;828;1636;1572;0.511610487;683;652;KOI;5.49;686;1355;1437;0.465116279;340;391
1;EMEA;Navi;Fracture;Rival;1;1;1;8;5;7;2;13;9;22;LCQ EMEA;5.49;828;1636;1572;0.511610487;683;652;KOI;5.49;686;1355;1437;0.465116279;340;391
1;Pacific;Talon;Ascent;Propio;1;0;1;7;6;3;5;13;8;21;LCQ Pacific;5.27;699;1664;1498;0.485714286;340;360;DFM;5.77;624;1718;1307;0.384773663;187;299
0;Pacific;Talon;Fracture;Rival;1;1;1;7;6;2;5;13;7;20;LCQ Pacific;5.27;699;1664;1498;0.485714286;340;360;DFM;5.77;624;1718;1307;0.384773663;187;299
1;Pacific;Rex Regnum;Ascent;Propio;1;0;0;6;7;4;6;13;10;23;LCQ Pacific;5.44;702;1539;1455;0.486821705;314;331;Global;5.75;683;1444;1447;0.497512438;300;303
1;Pacific;Rex Regnum;Split;Rival;1;1;1;7;6;5;5;13;10;23;LCQ Pacific;5.44;702;1539;1455;0.486821705;314;331;Global;5.75;683;1444;1447;0.497512438;300;303
1;Pacific;Gen.G;Split;Propio;1;0;1;6;7;5;5;13;10;23;LCQ Pacific;5.38;700;1735;1457;0.464646465;414;477;Talon;5.27;699;1664;1498;0.485714286;340;360
